student_id,department,math_score,physics_score,chemistry_score,biology_score,programming_interest,electronics_interest,mechanical_interest,medical_interest,creativity_score,communication_score,science_avg,stem_score,bio_chem_score,tech_interest,engineering_interest,medical_affinity,math_bio_gap,tech_medical_gap,science_comm_gap,soft_skills,is_tech,is_medical,is_business,is_engineering
1051,MBBS,75,73,89,97,3,5,2,10,10,6,86.33333333333333,74.0,93.0,4.0,3.5,51.5,-22,-6.0,80.33333333333333,8.0,0,1,0,0
1052,Mechanical,87,85,69,56,6,7,10,2,9,5,70.0,86.0,62.5,6.5,8.5,32.25,31,4.5,65.0,7.0,0,0,0,1
1053,BCom,82,69,57,54,0,8,2,3,6,11,60.0,75.5,55.5,4.0,5.0,29.25,28,1.0,49.0,8.5,0,0,0,0
1054,EEE,90,95,62,48,4,8,7,0,8,8,68.33333333333333,92.5,55.0,6.0,7.5,27.5,42,6.0,60.33333333333333,8.0,0,0,1,1
1055,EEE,89,93,62,51,4,8,6,3,6,7,68.66666666666667,91.0,56.5,6.0,7.0,29.75,38,3.0,61.66666666666667,6.5,0,0,0,0
1056,Pharmacy,77,72,95,92,4,2,1,9,8,7,86.33333333333333,74.5,93.5,3.0,1.5,51.25,-15,-6.0,79.33333333333333,7.5,0,1,0,0
1057,MBBS,81,87,95,99,1,3,1,10,8,9,93.66666666666667,84.0,97.0,2.0,2.0,53.5,-18,-8.0,84.66666666666667,8.5,0,1,1,0
1058,MBBS,74,85,97,92,1,5,1,10,6,4,91.33333333333333,79.5,94.5,3.0,3.0,52.25,-18,-7.0,87.33333333333333,5.0,0,1,0,0
1059,BA English,51,57,46,64,5,1,2,5,6,9,55.666666666666664,54.0,55.0,3.0,1.5,30.0,-13,-2.0,46.666666666666664,7.5,0,0,0,0
1060,Mechanical,89,89,69,58,3,6,10,3,6,6,72.0,89.0,63.5,4.5,8.0,33.25,31,1.5,66.0,6.0,0,0,0,1
1061,BBA,76,55,62,61,5,7,3,2,9,7,59.333333333333336,65.5,61.5,6.0,5.0,31.75,15,4.0,52.333333333333336,8.0,0,0,0,0
1062,Civil,79,78,63,59,5,4,5,2,6,4,66.66666666666667,78.5,61.0,4.5,4.5,31.5,20,2.5,62.66666666666667,5.0,0,0,0,0
1063,ECE,90,91,63,52,5,10,3,2,7,9,68.66666666666667,90.5,57.5,7.5,6.5,29.75,38,5.5,59.66666666666667,8.0,0,0,1,0
1064,CSE,92,83,54,52,10,6,2,3,8,4,63.0,87.5,53.0,8.0,4.0,28.0,40,5.0,59.0,6.0,1,0,0,0
1065,Civil,80,77,68,55,2,4,5,1,5,9,66.66666666666667,78.5,61.5,3.0,4.5,31.25,25,2.0,57.66666666666667,7.0,0,0,0,0
1066,CSE,96,83,65,61,10,6,1,2,7,9,69.66666666666667,89.5,63.0,8.0,3.5,32.5,35,6.0,60.66666666666667,8.0,1,0,1,0
1067,BA English,54,55,58,68,4,3,0,4,8,8,60.333333333333336,54.5,63.0,3.5,1.5,33.5,-14,-0.5,52.333333333333336,8.0,0,0,1,0
1068,MBBS,79,82,97,97,1,6,1,10,7,11,92.0,80.5,97.0,3.5,3.5,53.5,-18,-6.5,81.0,9.0,0,1,1,0
1069,Nursing,62,52,71,88,0,2,0,8,5,11,70.33333333333333,57.0,79.5,1.0,1.0,43.75,-26,-7.0,59.33333333333333,8.0,0,1,0,0
1070,Nursing,51,58,78,87,1,1,2,10,9,7,74.33333333333333,54.5,82.5,1.0,1.5,46.25,-36,-9.0,67.33333333333333,8.0,0,1,0,0
1071,BA English,59,59,66,64,6,4,2,2,8,8,63.0,59.0,65.0,5.0,3.0,33.5,-5,3.0,55.0,8.0,0,0,1,0
1072,Mechanical,77,92,70,63,3,5,10,5,9,3,75.0,84.5,66.5,4.0,7.5,35.75,14,-1.0,72.0,6.0,0,0,0,1
1073,EEE,96,99,63,56,7,8,3,1,8,5,72.66666666666667,97.5,59.5,7.5,5.5,30.25,40,6.5,67.66666666666667,6.5,0,0,0,0
1074,CSE,95,88,73,49,10,2,2,2,7,4,70.0,91.5,61.0,6.0,2.0,31.5,46,4.0,66.0,5.5,1,0,0,0
1075,Nursing,70,61,78,90,2,0,2,10,4,8,76.33333333333333,65.5,84.0,1.0,1.0,47.0,-20,-9.0,68.33333333333333,6.0,0,1,0,0
1076,BCom,78,57,59,58,3,4,2,5,8,9,58.0,67.5,58.5,3.5,3.0,31.75,20,-1.5,49.0,8.5,0,0,1,0
1077,Pharmacy,69,77,95,91,3,2,3,8,8,7,87.66666666666667,73.0,93.0,2.5,2.5,50.5,-22,-5.5,80.66666666666667,7.5,0,1,0,0
1078,ECE,90,91,63,45,7,10,2,0,7,5,66.33333333333333,90.5,54.0,8.5,6.0,27.0,45,8.5,61.33333333333333,6.0,0,0,0,0
1079,Pharmacy,61,69,97,90,3,3,3,6,7,9,85.33333333333333,65.0,93.5,3.0,3.0,49.75,-29,-3.0,76.33333333333333,8.0,0,0,1,0
1080,Mechanical,83,94,73,61,1,5,10,2,10,8,76.0,88.5,67.0,3.0,7.5,34.5,22,1.0,68.0,9.0,0,0,1,1
1081,Pharmacy,73,80,93,88,3,2,1,10,3,6,87.0,76.5,90.5,2.5,1.5,50.25,-15,-7.5,81.0,4.5,0,1,0,0
1082,Pharmacy,71,77,98,89,2,0,2,9,7,9,88.0,74.0,93.5,1.0,1.0,51.25,-18,-8.0,79.0,8.0,0,1,1,0
1083,Mechanical,82,91,71,55,7,3,10,2,5,6,72.33333333333333,86.5,63.0,5.0,6.5,32.5,27,3.0,66.33333333333333,5.5,0,0,0,1
1084,MBBS,82,80,97,98,1,0,1,10,5,7,91.66666666666667,81.0,97.5,0.5,0.5,53.75,-16,-9.5,84.66666666666667,6.0,0,1,0,0
1085,Civil,79,73,76,53,3,5,5,1,7,2,67.33333333333333,76.0,64.5,4.0,5.0,32.75,26,3.0,65.33333333333333,4.5,0,0,0,0
1086,ECE,90,93,62,48,3,10,3,0,7,4,67.66666666666667,91.5,55.0,6.5,6.5,27.5,42,6.5,63.66666666666667,5.5,0,0,0,0
1087,Civil,83,78,63,56,4,4,8,2,3,5,65.66666666666667,80.5,59.5,4.0,6.0,30.75,27,2.0,60.66666666666667,4.0,0,0,0,0
1088,BBA,68,53,57,61,5,4,4,2,9,10,57.0,60.5,59.0,4.5,4.0,30.5,7,2.5,47.0,9.5,0,0,1,0
1089,BBA,67,65,62,62,1,6,0,5,10,9,63.0,66.0,62.0,3.5,3.0,33.5,5,-1.5,54.0,9.5,0,0,1,0
1090,Pharmacy,66,75,99,91,2,3,2,9,7,6,88.33333333333333,70.5,95.0,2.5,2.5,52.0,-25,-6.5,82.33333333333333,6.5,0,1,0,0
1091,Nursing,64,61,73,83,0,3,2,8,8,8,72.33333333333333,62.5,78.0,1.5,2.5,43.0,-19,-6.5,64.33333333333333,8.0,0,0,1,0
1092,CSE,94,84,63,65,10,7,3,1,5,5,70.66666666666667,89.0,64.0,8.5,5.0,32.5,29,7.5,65.66666666666667,5.0,1,0,0,0
1093,BBA,65,59,55,60,5,6,5,2,8,9,58.0,62.0,57.5,5.5,5.5,29.75,5,3.5,49.0,8.5,0,0,1,0
1094,Mechanical,81,89,66,60,3,2,10,2,4,5,71.66666666666667,85.0,63.0,2.5,6.0,32.5,21,0.5,66.66666666666667,4.5,0,0,0,1
1095,MBBS,75,81,92,98,2,1,2,10,8,9,90.33333333333333,78.0,95.0,1.5,1.5,52.5,-23,-8.5,81.33333333333333,8.5,0,1,1,0
1096,Pharmacy,72,81,92,88,0,3,2,10,6,9,87.0,76.5,90.0,1.5,2.5,50.0,-16,-8.5,78.0,7.5,0,1,0,0
1097,Pharmacy,74,74,93,92,3,3,2,10,4,5,86.33333333333333,74.0,92.5,3.0,2.5,51.25,-18,-7.0,81.33333333333333,4.5,0,1,0,0
1098,Nursing,69,69,77,87,2,2,1,9,1,11,77.66666666666667,69.0,82.0,2.0,1.5,45.5,-18,-7.0,66.66666666666667,6.0,0,1,0,0
1099,Nursing,65,58,74,88,1,3,1,9,7,8,73.33333333333333,61.5,81.0,2.0,2.0,45.0,-23,-7.0,65.33333333333333,7.5,0,1,1,0
1100,MBBS,72,83,95,97,2,2,1,10,6,9,91.66666666666667,77.5,96.0,2.0,1.5,53.0,-25,-8.0,82.66666666666667,7.5,0,1,0,0
1101,BCom,77,59,58,63,1,7,3,2,7,9,60.0,68.0,60.5,4.0,5.0,31.25,14,2.0,51.0,8.0,0,0,1,0
1102,MBBS,85,78,100,97,1,2,2,10,6,9,91.66666666666667,81.5,98.5,1.5,2.0,54.25,-12,-8.5,82.66666666666667,7.5,0,1,0,0
1103,Civil,78,80,69,50,2,1,4,1,4,9,66.33333333333333,79.0,59.5,1.5,2.5,30.25,28,0.5,57.33333333333333,6.5,0,0,0,0
1104,Civil,78,77,64,58,6,4,8,1,5,5,66.33333333333333,77.5,61.0,5.0,6.0,31.0,20,4.0,61.33333333333333,5.0,0,0,0,0
1105,Mechanical,81,96,63,57,5,6,10,2,8,5,72.0,88.5,60.0,5.5,8.0,31.0,24,3.5,67.0,6.5,0,0,0,1
1106,ECE,93,91,57,47,5,10,3,0,6,7,65.0,92.0,52.0,7.5,6.5,26.0,46,7.5,58.0,6.5,0,0,0,0
1107,CSE,92,80,60,60,10,10,2,1,4,6,66.66666666666667,86.0,60.0,10.0,6.0,30.5,32,9.0,60.66666666666667,5.0,1,0,0,0
1108,EEE,86,96,64,55,1,8,3,1,7,8,71.66666666666667,91.0,59.5,4.5,5.5,30.25,31,3.5,63.66666666666667,7.5,0,0,1,0
1109,EEE,92,92,71,54,4,8,5,1,8,5,72.33333333333333,92.0,62.5,6.0,6.5,31.75,38,5.0,67.33333333333333,6.5,0,0,0,0
1110,ECE,93,94,60,44,7,10,8,1,6,6,66.0,93.5,52.0,8.5,9.0,26.5,49,7.5,60.0,6.0,0,0,0,1
1111,Pharmacy,74,77,96,90,1,4,2,7,8,4,87.66666666666667,75.5,93.0,2.5,3.0,50.0,-16,-4.5,83.66666666666667,6.0,0,0,0,0
1112,BCom,76,57,52,53,1,6,2,1,5,10,54.0,66.5,52.5,3.5,4.0,26.75,23,2.5,44.0,7.5,0,0,0,0
1113,Nursing,69,60,72,84,1,4,1,10,9,9,72.0,64.5,78.0,2.5,2.5,44.0,-15,-7.5,63.0,9.0,0,0,1,0
1114,Nursing,66,62,77,91,0,1,1,8,14,10,76.66666666666667,64.0,84.0,0.5,1.0,46.0,-25,-7.5,66.66666666666667,12.0,0,1,1,0
1115,Mechanical,86,90,67,64,5,7,10,3,6,9,73.66666666666667,88.0,65.5,6.0,8.5,34.25,22,3.0,64.66666666666667,7.5,0,0,0,1
1116,CSE,97,85,66,49,10,6,2,2,7,5,66.66666666666667,91.0,57.5,8.0,4.0,29.75,48,6.0,61.66666666666667,6.0,1,0,0,0
1117,MBBS,74,81,96,99,2,2,4,10,8,8,92.0,77.5,97.5,2.0,3.0,53.75,-25,-8.0,84.0,8.0,0,1,1,0
1118,BCom,75,57,53,59,8,3,2,3,6,9,56.333333333333336,66.0,56.0,5.5,2.5,29.5,16,2.5,47.333333333333336,7.5,0,0,0,0
1119,BA English,69,57,59,69,5,4,1,3,8,10,61.666666666666664,63.0,64.0,4.5,2.5,33.5,0,1.5,51.666666666666664,9.0,0,0,1,0
1120,ECE,91,90,55,46,6,10,2,0,5,5,63.666666666666664,90.5,50.5,8.0,6.0,25.25,45,8.0,58.666666666666664,5.0,0,0,0,0
1121,CSE,97,91,64,57,10,5,2,1,6,3,70.66666666666667,94.0,60.5,7.5,3.5,30.75,40,6.5,67.66666666666667,4.5,1,0,0,0
1122,Civil,70,79,67,55,2,0,7,3,5,7,67.0,74.5,61.0,1.0,3.5,32.0,15,-2.0,60.0,6.0,0,0,0,0
1123,BA English,58,48,52,61,3,2,0,3,10,9,53.666666666666664,53.0,56.5,2.5,1.0,29.75,-3,-0.5,44.666666666666664,9.5,0,0,1,0
1124,BBA,73,50,52,65,1,5,2,1,9,9,55.666666666666664,61.5,58.5,3.0,3.5,29.75,8,2.0,46.666666666666664,9.0,0,0,1,0
1125,Pharmacy,54,76,93,89,2,6,2,8,8,8,86.0,65.0,91.0,4.0,4.0,49.5,-35,-4.0,78.0,8.0,0,1,1,0
1126,BBA,74,65,55,68,1,3,4,1,9,9,62.666666666666664,69.5,61.5,2.0,3.5,31.25,6,1.0,53.666666666666664,9.0,0,0,1,0
1127,Civil,84,80,63,51,3,4,5,2,7,8,64.66666666666667,82.0,57.0,3.5,4.5,29.5,33,1.5,56.66666666666667,7.5,0,0,1,0
1128,ECE,93,99,63,52,3,10,2,0,6,4,71.33333333333333,96.0,57.5,6.5,6.0,28.75,41,6.5,67.33333333333333,5.0,0,0,0,0
1129,Pharmacy,66,68,97,91,1,0,4,10,1,6,85.33333333333333,67.0,94.0,0.5,2.0,52.0,-25,-9.5,79.33333333333333,3.5,0,1,0,0
1130,Mechanical,81,95,66,61,6,4,10,1,10,5,74.0,88.0,63.5,5.0,7.0,32.25,20,4.0,69.0,7.5,0,0,0,1
1131,Civil,84,75,64,57,0,0,7,2,10,6,65.33333333333333,79.5,60.5,0.0,3.5,31.25,27,-2.0,59.33333333333333,8.0,0,0,0,0
1132,MBBS,74,78,96,96,2,2,0,10,6,8,90.0,76.0,96.0,2.0,1.0,53.0,-22,-8.0,82.0,7.0,0,1,0,0
1133,BCom,73,56,56,57,5,4,3,4,9,9,56.333333333333336,64.5,56.5,4.5,3.5,30.25,16,0.5,47.333333333333336,9.0,0,0,1,0
1134,Civil,77,83,75,55,5,1,8,3,8,6,71.0,80.0,65.0,3.0,4.5,34.0,22,0.0,65.0,7.0,0,0,0,0
1135,EEE,88,95,66,53,6,8,3,3,5,8,71.33333333333333,91.5,59.5,7.0,5.5,31.25,35,4.0,63.33333333333333,6.5,0,0,0,0
1136,Nursing,56,61,73,90,2,2,3,9,8,10,74.66666666666667,58.5,81.5,2.0,2.5,45.25,-34,-7.0,64.66666666666667,9.0,0,1,1,0
1137,MBBS,73,76,89,96,2,6,2,10,6,9,87.0,74.5,92.5,4.0,4.0,51.25,-23,-6.0,78.0,7.5,0,1,0,0
1138,Civil,81,81,59,47,6,2,8,2,6,7,62.333333333333336,81.0,53.0,4.0,5.0,27.5,34,2.0,55.333333333333336,6.5,0,0,0,0
1139,CSE,94,91,64,56,10,6,1,0,9,3,70.33333333333333,92.5,60.0,8.0,3.5,30.0,38,8.0,67.33333333333333,6.0,1,0,0,0
1140,EEE,85,95,60,48,5,9,5,1,10,4,67.66666666666667,90.0,54.0,7.0,7.0,27.5,37,6.0,63.66666666666667,7.0,0,0,0,0
1141,BA English,64,48,59,68,2,2,1,1,10,8,58.333333333333336,56.0,63.5,2.0,1.5,32.25,-4,1.0,50.333333333333336,9.0,0,0,1,0
1142,Pharmacy,72,74,100,89,2,1,2,9,8,4,87.66666666666667,73.0,94.5,1.5,1.5,51.75,-17,-7.5,83.66666666666667,6.0,0,1,0,0
1143,Civil,84,83,76,53,3,2,6,4,3,4,70.66666666666667,83.5,64.5,2.5,4.0,34.25,31,-1.5,66.66666666666667,3.5,0,0,0,0
1144,BA English,65,56,63,67,3,1,1,5,9,10,62.0,60.5,65.0,2.0,1.0,35.0,-2,-3.0,52.0,9.5,0,0,1,0
1145,CSE,97,87,70,61,10,7,2,1,8,3,72.66666666666667,92.0,65.5,8.5,4.5,33.25,36,7.5,69.66666666666667,5.5,1,0,0,0
1146,MBBS,74,80,100,95,4,5,1,10,8,7,91.66666666666667,77.0,97.5,4.5,3.0,53.75,-21,-5.5,84.66666666666667,7.5,0,1,0,0
1147,BBA,70,57,55,57,2,5,1,6,10,9,56.333333333333336,63.5,56.0,3.5,3.0,31.0,13,-2.5,47.333333333333336,9.5,0,0,1,0
1148,BA English,53,56,63,66,1,3,2,5,10,8,61.666666666666664,54.5,64.5,2.0,2.5,34.75,-13,-3.0,53.666666666666664,9.0,0,0,1,0
1149,MBBS,80,82,95,97,1,1,1,10,6,7,91.33333333333333,81.0,96.0,1.0,1.0,53.0,-17,-9.0,84.33333333333333,6.5,0,1,0,0
1150,Mechanical,80,93,71,59,5,8,10,2,7,10,74.33333333333333,86.5,65.0,6.5,9.0,33.5,21,4.5,64.33333333333333,8.5,0,0,1,1
1151,CSE,89,85,65,67,10,7,2,0,8,7,72.33333333333333,87.0,66.0,8.5,4.5,33.0,22,8.5,65.33333333333333,7.5,1,0,0,0
1152,EEE,88,100,62,55,4,9,6,0,10,8,72.33333333333333,94.0,58.5,6.5,7.5,29.25,33,6.5,64.33333333333333,9.0,0,0,1,0
1153,ECE,89,87,66,45,7,10,3,0,5,4,66.0,88.0,55.5,8.5,6.5,27.75,44,8.5,62.0,4.5,0,0,0,0
1154,Nursing,71,61,79,83,2,2,2,10,7,8,74.33333333333333,66.0,81.0,2.0,2.0,45.5,-12,-8.0,66.33333333333333,7.5,0,0,1,0
1155,Civil,84,78,67,53,2,4,4,2,4,4,66.0,81.0,60.0,3.0,4.0,31.0,31,1.0,62.0,4.0,0,0,0,0
1156,BBA,68,61,63,54,5,7,4,3,9,9,59.333333333333336,64.5,58.5,6.0,5.5,30.75,14,3.0,50.333333333333336,9.0,0,0,1,0
1157,BA English,64,53,67,61,3,1,1,3,9,10,60.333333333333336,58.5,64.0,2.0,1.0,33.5,3,-1.0,50.333333333333336,9.5,0,0,1,0
1158,Civil,84,92,59,57,2,2,5,1,6,3,69.33333333333333,88.0,58.0,2.0,3.5,29.5,27,1.0,66.33333333333333,4.5,0,0,0,0
1159,MBBS,75,82,96,99,2,3,0,10,6,10,92.33333333333333,78.5,97.5,2.5,1.5,53.75,-24,-7.5,82.33333333333333,8.0,0,1,0,0
1160,ECE,85,83,62,54,2,10,5,3,6,4,66.33333333333333,84.0,58.0,6.0,7.5,30.5,31,3.0,62.33333333333333,5.0,0,0,0,0
1161,MBBS,76,75,92,97,2,5,0,10,9,7,88.0,75.5,94.5,3.5,2.5,52.25,-21,-6.5,81.0,8.0,0,1,0,0
1162,BBA,74,67,64,59,6,10,3,0,7,10,63.333333333333336,70.5,61.5,8.0,6.5,30.75,15,8.0,53.333333333333336,8.5,0,0,1,0
1163,ECE,88,88,59,50,10,10,7,2,7,9,65.66666666666667,88.0,54.5,10.0,8.5,28.25,38,8.0,56.66666666666667,8.0,1,0,1,1
1164,EEE,88,94,64,52,4,9,5,0,7,3,70.0,91.0,58.0,6.5,7.0,29.0,36,6.5,67.0,5.0,0,0,0,0
1165,BA English,52,59,63,68,3,4,2,2,8,8,63.333333333333336,55.5,65.5,3.5,3.0,33.75,-16,1.5,55.333333333333336,8.0,0,0,1,0
1166,Pharmacy,60,80,98,89,3,1,2,10,5,3,89.0,70.0,93.5,2.0,1.5,51.75,-29,-8.0,86.0,4.0,0,1,0,0
1167,Mechanical,94,87,72,57,2,5,10,5,7,3,72.0,90.5,64.5,3.5,7.5,34.75,37,-1.5,69.0,5.0,0,0,0,1
1168,Pharmacy,70,72,95,86,2,5,1,7,7,9,84.33333333333333,71.0,90.5,3.5,3.0,48.75,-16,-3.5,75.33333333333333,8.0,0,0,1,0
1169,MBBS,77,77,94,100,3,5,1,10,7,8,90.33333333333333,77.0,97.0,4.0,3.0,53.5,-23,-6.0,82.33333333333333,7.5,0,1,1,0
1170,BCom,76,55,54,55,2,2,0,3,9,5,54.666666666666664,65.5,54.5,2.0,1.0,28.75,21,-1.0,49.666666666666664,7.0,0,0,0,0
1171,MBBS,76,65,93,97,4,1,1,10,4,9,85.0,70.5,95.0,2.5,1.0,52.5,-21,-7.5,76.0,6.5,0,1,0,0
1172,BBA,71,59,60,64,7,5,4,4,10,9,61.0,65.0,62.0,6.0,4.5,33.0,7,2.0,52.0,9.5,0,0,1,0
1173,BA English,59,62,58,70,1,3,1,4,9,10,63.333333333333336,60.5,64.0,2.0,2.0,34.0,-11,-2.0,53.333333333333336,9.5,0,0,1,0
1174,Mechanical,85,87,69,62,5,6,10,1,6,3,72.66666666666667,86.0,65.5,5.5,8.0,33.25,23,4.5,69.66666666666667,4.5,0,0,0,1
1175,CSE,100,78,68,47,10,8,2,0,5,6,64.33333333333333,89.0,57.5,9.0,5.0,28.75,53,9.0,58.33333333333333,5.5,1,0,0,0
1176,EEE,91,93,53,57,7,9,5,2,6,7,67.66666666666667,92.0,55.0,8.0,7.0,28.5,34,6.0,60.66666666666667,6.5,0,0,0,0
1177,BCom,72,65,66,48,3,3,0,1,9,12,59.666666666666664,68.5,57.0,3.0,1.5,29.0,24,2.0,47.666666666666664,10.5,0,0,1,0
1178,EEE,91,97,63,52,6,6,6,1,6,9,70.66666666666667,94.0,57.5,6.0,6.0,29.25,39,5.0,61.66666666666667,7.5,0,0,0,0
1179,EEE,90,90,64,54,4,10,3,2,6,4,69.33333333333333,90.0,59.0,7.0,6.5,30.5,36,5.0,65.33333333333333,5.0,0,0,0,0
1180,Mechanical,80,90,66,62,5,7,10,2,4,6,72.66666666666667,85.0,64.0,6.0,8.5,33.0,18,4.0,66.66666666666667,5.0,0,0,0,1
1181,ECE,91,92,59,51,5,10,1,1,10,5,67.33333333333333,91.5,55.0,7.5,5.5,28.0,40,6.5,62.33333333333333,7.5,0,0,0,0
1182,Pharmacy,77,77,98,89,2,5,4,9,6,10,88.0,77.0,93.5,3.5,4.5,51.25,-12,-5.5,78.0,8.0,0,1,0,0
1183,BBA,66,66,57,63,5,6,3,7,7,9,62.0,66.0,60.0,5.5,4.5,33.5,3,-1.5,53.0,8.0,0,0,1,0
1184,Pharmacy,67,82,95,90,2,3,2,9,4,5,89.0,74.5,92.5,2.5,2.5,50.75,-23,-6.5,84.0,4.5,0,1,0,0
1185,BA English,61,60,56,64,3,3,0,0,10,7,60.0,60.5,60.0,3.0,1.5,30.0,-3,3.0,53.0,8.5,0,0,0,0
1186,CSE,93,93,58,44,10,5,1,2,6,4,65.0,93.0,51.0,7.5,3.0,26.5,49,5.5,61.0,5.0,1,0,0,0
1187,Pharmacy,77,70,97,95,3,3,1,5,8,10,87.33333333333333,73.5,96.0,3.0,2.0,50.5,-18,-2.0,77.33333333333333,9.0,0,0,1,0
1188,Nursing,63,63,73,92,2,1,1,8,7,8,76.0,63.0,82.5,1.5,1.0,45.25,-29,-6.5,68.0,7.5,0,1,1,0
1189,Nursing,72,53,82,87,1,1,0,8,5,9,74.0,62.5,84.5,1.0,0.5,46.25,-15,-7.0,65.0,7.0,0,1,0,0
1190,Civil,84,79,67,53,3,4,5,2,6,8,66.33333333333333,81.5,60.0,3.5,4.5,31.0,31,1.5,58.33333333333333,7.0,0,0,0,0
1191,BCom,77,64,60,61,4,4,3,0,7,6,61.666666666666664,70.5,60.5,4.0,3.5,30.25,16,4.0,55.666666666666664,6.5,0,0,0,0
1192,Pharmacy,66,72,97,89,4,4,2,8,6,6,86.0,69.0,93.0,4.0,3.0,50.5,-23,-4.0,80.0,6.0,0,1,0,0
1193,ECE,88,87,61,49,6,10,5,0,4,0,65.66666666666667,87.5,55.0,8.0,7.5,27.5,39,8.0,65.66666666666667,2.0,0,0,0,0
1194,Nursing,65,64,73,87,0,2,1,10,9,9,74.66666666666667,64.5,80.0,1.0,1.5,45.0,-22,-9.0,65.66666666666667,9.0,0,1,1,0
1195,BCom,78,63,63,61,1,7,4,2,6,9,62.333333333333336,70.5,62.0,4.0,5.5,32.0,17,2.0,53.333333333333336,7.5,0,0,0,0
1196,BA English,69,57,63,71,1,2,3,3,10,10,63.666666666666664,63.0,67.0,1.5,2.5,35.0,-2,-1.5,53.666666666666664,10.0,0,0,1,0
1197,MBBS,76,84,91,96,0,2,2,10,4,7,90.33333333333333,80.0,93.5,1.0,2.0,51.75,-20,-9.0,83.33333333333333,5.5,0,1,0,0
1198,Mechanical,86,89,68,69,6,5,10,2,12,5,75.33333333333333,87.5,68.5,5.5,7.5,35.25,17,3.5,70.33333333333333,8.5,0,0,0,1
1199,Civil,75,76,68,50,6,5,3,1,1,4,64.66666666666667,75.5,59.0,5.5,4.0,30.0,25,4.5,60.66666666666667,2.5,0,0,0,0
1200,BCom,76,48,57,61,3,3,2,1,6,8,55.333333333333336,62.0,59.0,3.0,2.5,30.0,15,2.0,47.333333333333336,7.0,0,0,0,0
1201,Mechanical,97,94,65,61,3,3,10,2,6,7,73.33333333333333,95.5,63.0,3.0,6.5,32.5,36,1.0,66.33333333333333,6.5,0,0,0,1
1202,Mechanical,83,89,67,62,6,2,10,2,7,6,72.66666666666667,86.0,64.5,4.0,6.0,33.25,21,2.0,66.66666666666667,6.5,0,0,0,1
1203,Nursing,62,50,77,89,1,1,1,8,6,10,72.0,56.0,83.0,1.0,1.0,45.5,-27,-7.0,62.0,8.0,0,1,0,0
1204,Nursing,64,59,74,86,1,3,0,10,8,9,73.0,61.5,80.0,2.0,1.5,45.0,-22,-8.0,64.0,8.5,0,1,1,0
1205,MBBS,74,82,95,98,2,6,0,10,11,10,91.66666666666667,78.0,96.5,4.0,3.0,53.25,-24,-6.0,81.66666666666667,10.5,0,1,1,0
1206,Mechanical,79,89,69,60,5,4,10,2,7,5,72.66666666666667,84.0,64.5,4.5,7.0,33.25,19,2.5,67.66666666666667,6.0,0,0,0,1
1207,Civil,85,73,63,54,3,3,7,2,6,6,63.333333333333336,79.0,58.5,3.0,5.0,30.25,31,1.0,57.333333333333336,6.0,0,0,0,0
1208,BCom,74,63,51,48,6,5,3,1,8,9,54.0,68.5,49.5,5.5,4.0,25.25,26,4.5,45.0,8.5,0,0,1,0
1209,BCom,74,60,58,62,0,7,3,3,9,8,60.0,67.0,60.0,3.5,5.0,31.5,12,0.5,52.0,8.5,0,0,1,0
1210,Nursing,67,62,77,92,3,2,2,9,9,10,77.0,64.5,84.5,2.5,2.0,46.75,-25,-6.5,67.0,9.5,0,1,1,0
1211,MBBS,69,75,96,96,3,3,1,10,9,10,89.0,72.0,96.0,3.0,2.0,53.0,-27,-7.0,79.0,9.5,0,1,1,0
1212,CSE,88,94,58,47,10,10,3,2,7,7,66.33333333333333,91.0,52.5,10.0,6.5,27.25,41,8.0,59.33333333333333,7.0,1,0,0,0
1213,Civil,77,80,64,54,1,6,5,3,2,8,66.0,78.5,59.0,3.5,5.5,31.0,23,0.5,58.0,5.0,0,0,0,0
1214,Nursing,62,61,75,89,1,2,1,9,7,11,75.0,61.5,82.0,1.5,1.5,45.5,-27,-7.5,64.0,9.0,0,1,1,0
1215,MBBS,81,78,93,98,3,5,0,10,6,7,89.66666666666667,79.5,95.5,4.0,2.5,52.75,-17,-6.0,82.66666666666667,6.5,0,1,0,0
1216,CSE,95,80,62,57,10,7,2,2,6,8,66.33333333333333,87.5,59.5,8.5,4.5,30.75,38,6.5,58.33333333333333,7.0,1,0,0,0
1217,Civil,79,83,64,62,3,4,9,2,6,9,69.66666666666667,81.0,63.0,3.5,6.5,32.5,17,1.5,60.66666666666667,7.5,0,0,0,0
1218,BA English,64,52,61,66,4,3,2,0,10,11,59.666666666666664,58.0,63.5,3.5,2.5,31.75,-2,3.5,48.666666666666664,10.5,0,0,1,0
1219,Civil,91,74,58,59,0,3,10,0,2,3,63.666666666666664,82.5,58.5,1.5,6.5,29.25,32,1.5,60.666666666666664,2.5,0,0,0,0
1220,EEE,92,98,67,56,7,9,4,1,8,5,73.66666666666667,95.0,61.5,8.0,6.5,31.25,36,7.0,68.66666666666667,6.5,0,0,0,0
1221,ECE,90,91,59,53,8,10,5,0,8,6,67.66666666666667,90.5,56.0,9.0,7.5,28.0,37,9.0,61.66666666666667,7.0,1,0,0,0
1222,Civil,80,83,67,51,2,0,6,3,7,9,67.0,81.5,59.0,1.0,3.0,31.0,29,-2.0,58.0,8.0,0,0,1,0
